rank,titulo,url,url_mobile,resumo,extract_html,thumbnail,thumbnail_width,thumbnail_height,originalimage,originalimage_width,originalimage_height,lang,dir,timestamp,description,coordinates,snippet,size,wordcount,titlesnippet,sectiontitle,termo,idioma
11,Futebol americano,https://pt.wikipedia.org/wiki/Futebol_americano,https://pt.wikipedia.org/wiki/Futebol_americano,"O futebol americano, também referido às vezes como gridiron football,, ou handegue, é um esporte de equipe jogado por dois times de onze jogadores em um campo retangular com traves em cada extremidade. A equipe de ataque, com a posse da bola oval, tenta avançar pelo campo correndo com a bola ou lançando-a, enquanto a defesa, que não possui a bola, tenta impedir o avanço do ataque e tomar o controle da bola para si. O futebol americano é um jogo caracterizado pela conquista de território. O ataque deve avançar pelo menos dez jardas em quatro tentativas ou jogadas ; se falharem, entregam a bola para a defesa, mas se conseguirem avançar essas dez jardas, recebem um novo conjunto de quatro tentativas para continuar avançando. O jogo é vencido pela equipe com o maior número de pontos ao final de 60 minutos. As pontuações são marcadas principalmente avançando a bola na zona final do campo adversária para um touchdown ou chutando a bola através das traves do adversário para um field goal.","<p>O <b>futebol americano</b>, também referido às vezes como <i>gridiron football</i>,, ou <b>handegue</b>, é um esporte de equipe jogado por dois times de onze jogadores em um campo retangular com traves em cada extremidade. A equipe de ataque, com a posse da bola oval, tenta avançar pelo campo correndo com a bola ou lançando-a, enquanto a defesa, que não possui a bola, tenta impedir o avanço do ataque e tomar o controle da bola para si. O futebol americano é um jogo caracterizado pela conquista de território. O ataque deve avançar pelo menos dez jardas em quatro tentativas ou jogadas ; se falharem, entregam a bola para a defesa, mas se conseguirem avançar essas dez jardas, recebem um novo conjunto de quatro tentativas para continuar avançando. O jogo é vencido pela equipe com o maior número de pontos ao final de 60 minutos. As pontuações são marcadas principalmente avançando a bola na zona final do campo adversária para um touchdown ou chutando a bola através das traves do adversário para um field goal.</p>",https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Pats-Eagles-2007-GiletteStadium.jpg/330px-Pats-Eagles-2007-GiletteStadium.jpg,320,184,https://upload.wikimedia.org/wikipedia/commons/d/da/Pats-Eagles-2007-GiletteStadium.jpg,1024,589,pt,ltr,2025-11-21T02:07:39Z,esporte,,"ataque, com a posse da <span class=""searchmatch"">bola</span> oval, tenta avançar pelo campo correndo com a <span class=""searchmatch"">bola</span> ou lançando-a, enquanto a defesa, que não possui a <span class=""searchmatch"">bola</span>, tenta impedir o avanço",75083,9238,,,bola,pt
12,Ténis,https://pt.wikipedia.org/wiki/T%C3%A9nis,https://pt.wikipedia.org/wiki/T%C3%A9nis,"Ténis (português europeu) ou tênis (português brasileiro) é um desporto de origem inglesa, disputado em courts geralmente abertos e de superfícies sintéticas, cimento, terra batida ou relva. Participam no jogo dois adversários ou duas duplas de adversários, podendo ser mistas ou não. O court é dividido em duas metades por uma rede e o objetivo do jogo é rebater uma pequena bola para além da rede com ajuda de uma raquete.","<p><span class=""no-conversion""><b>Ténis</b> <sup>(português europeu)</sup> ou <b>tênis</b> <sup>(português brasileiro)</sup></span> é um desporto de origem inglesa, disputado em <i>courts</i> geralmente abertos e de superfícies sintéticas, cimento, terra batida ou relva. Participam no jogo dois adversários ou duas duplas de adversários, podendo ser mistas ou não. O <i>court</i> é dividido em duas metades por uma rede e o objetivo do jogo é rebater uma pequena bola para além da rede com ajuda de uma raquete.</p>",https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/US_Open_2007%2C_Maria_Sharapova_serving.jpg/330px-US_Open_2007%2C_Maria_Sharapova_serving.jpg,320,178,https://upload.wikimedia.org/wikipedia/commons/e/ed/US_Open_2007%2C_Maria_Sharapova_serving.jpg,2282,1269,pt,ltr,2025-03-01T20:35:27Z,desporto,,"rebater uma pequena <span class=""searchmatch"">bola</span> para além da rede (para o campo adversário) com ajuda de uma raquete. Para marcar um ponto é preciso que a <span class=""searchmatch"">bola</span> toque no solo em",27820,3106,,,bola,pt
13,Bola de Prata de 2014,https://pt.wikipedia.org/wiki/Bola_de_Prata_de_2014,https://pt.wikipedia.org/wiki/Bola_de_Prata_de_2014,"A Bola de Prata de 2014 refere-se à premiação dos melhores jogadores do Campeonato Brasileiro de Futebol de 2014 - Série A, eleitos por um grupo de jornalistas da Revista Placar e do canal ESPN Brasil.","<p>A <b>Bola de Prata de 2014</b> refere-se à premiação dos melhores jogadores do Campeonato Brasileiro de Futebol de 2014 - Série A, eleitos por um grupo de jornalistas da Revista Placar e do canal ESPN Brasil.</p>",,0,0,,0,0,pt,ltr,2025-07-16T15:16:55Z,,,"A <span class=""searchmatch"">Bola</span> de Prata de 2014 refere-se à premiação dos melhores jogadores do Campeonato Brasileiro de Futebol de 2014 - Série A, eleitos por um grupo de jornalistas",9317,148,,,bola,pt
14,Lista de vencedores dos principais prémios do futebol,https://pt.wikipedia.org/wiki/Lista_de_vencedores_dos_principais_pr%C3%A9mios_do_futebol,https://pt.wikipedia.org/wiki/Lista_de_vencedores_dos_principais_pr%C3%A9mios_do_futebol,"Esta lista contém os vencedores dos principais prémios do futebol: Bola de Ouro, Prémio FIFA de Melhor Jogador do Mundo, Prémio UEFA de Melhor Jogador da Europa, Bota de Ouro e Golden Boy.","<p>Esta lista contém os <b>vencedores dos principais prémios do futebol</b>: Bola de Ouro, Prémio FIFA de Melhor Jogador do Mundo, Prémio UEFA de Melhor Jogador da Europa, Bota de Ouro e <span class=""mw-disambig"">Golden Boy</span>.</p>",https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Camp_Nou_Experience_%28Ank_Kumar%2C_INFOSYS%29_02.jpg/330px-Camp_Nou_Experience_%28Ank_Kumar%2C_INFOSYS%29_02.jpg,320,480,https://upload.wikimedia.org/wikipedia/commons/b/bc/Camp_Nou_Experience_%28Ank_Kumar%2C_INFOSYS%29_02.jpg,4000,6000,pt,ltr,2025-12-09T01:12:42Z,,,"Esta lista contém os vencedores dos principais prémios do futebol: <span class=""searchmatch"">Bola</span> de Ouro (Melhor Jogador do Mundo), Prémio FIFA de Melhor Jogador do Mundo, Prémio",64115,558,,,bola,pt
15,Goleiro,https://pt.wikipedia.org/wiki/Goleiro,https://pt.wikipedia.org/wiki/Goleiro,"Em muitos esportes envolvendo marcar gols, o goleiro (português brasileiro) ou guarda-redes (português europeu) é um jogador encarregado de impedir diretamente o time adversário de marcar, bloqueando e interceptando os chutes ou arremessos adversários. Tal posição existe no futebol, futsal, handebol, hóquei em campo, hóquei no gelo, camogie, lacrosse, polo aquático, entre outros.","<p>Em muitos esportes envolvendo marcar gols, o <span class=""no-conversion""><b>goleiro</b> <sup>(português brasileiro)</sup> ou <b>guarda-redes</b> <sup>(português europeu)</sup></span> é um jogador encarregado de impedir diretamente o time adversário de marcar, bloqueando e interceptando os chutes ou arremessos adversários. Tal posição existe no futebol, futsal, handebol, hóquei em campo, hóquei no gelo, camogie, lacrosse, polo aquático, entre outros.</p>",https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Aidan_Stone_Rotherham_Save.jpg/330px-Aidan_Stone_Rotherham_Save.jpg,320,320,https://upload.wikimedia.org/wikipedia/commons/2/2c/Aidan_Stone_Rotherham_Save.jpg,2776,2776,pt,ltr,2025-08-20T19:19:50Z,posição em múltiplos esportes,,"penetração da <span class=""searchmatch"">bola</span> no gol. O goleiro é o único jogador no campo que pode usar as mãos e os braços para pegar, lançar e defender a <span class=""searchmatch"">bola</span>, mas apenas dentro",19696,1511,,,bola,pt
16,Ballon d'Or 2018,https://pt.wikipedia.org/wiki/Ballon_d'Or_2018,https://pt.wikipedia.org/wiki/Ballon_d'Or_2018,"A Bola de Ouro de 2018 foi a 63ª edição anual da premiação da revista France Football, realizada em 3 de dezembro de 2018 no edifício Grand Palais, em Paris.","<p><b>A Bola de Ouro de 2018</b> foi a 63ª edição anual da premiação da revista France Football, realizada em 3 de dezembro de 2018 no edifício Grand Palais, em Paris.</p>",,0,0,,0,0,pt,ltr,2024-02-19T23:01:18Z,,,"A <span class=""searchmatch"">Bola</span> de Ouro de 2018 foi a 63ª edição anual da premiação da revista France Football, realizada em 3 de dezembro de 2018 no edifício Grand Palais, em",5233,124,,,bola,pt
17,Rugby,https://pt.wikipedia.org/wiki/Rugby,https://pt.wikipedia.org/wiki/Rugby,"O rúgbi (português brasileiro) ou râguebi (português europeu), também chamado rugby e rugby football, é um esporte coletivo de intenso contato físico. É originário da Inglaterra em 1845, quando suas regras foram pela primeira vez escritas. O rugby, no entanto, cultiva um mito fundador que remete sua origem a 1823.","<p>O <span class=""no-conversion""><b>rúgbi</b> <sup>(português brasileiro)</sup> ou <b>râguebi</b> <sup>(português europeu)</sup></span>, também chamado <i><b>rugby</b></i> e <i><b>rugby football</b></i>, é um esporte coletivo de intenso contato físico. É originário da Inglaterra em 1845, quando suas regras foram pela primeira vez escritas. O <i>rugby</i>, no entanto, cultiva um mito fundador que remete sua origem a 1823.</p>",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Women%27s_Rugby_Mark.jpg/330px-Women%27s_Rugby_Mark.jpg,320,213,https://upload.wikimedia.org/wikipedia/commons/e/e5/Women%27s_Rugby_Mark.jpg,600,400,pt,ltr,2025-09-28T15:18:03Z,desporto coletivo,,"levar uma <span class=""searchmatch"">bola</span> oval até a linha de fundo do time adversário e encosta-la no chão, realizando um try (e chutando ao gol para pontuação extra). A <span class=""searchmatch"">bola</span> é segurada",48921,6101,,,bola,pt
18,Bola suíça,https://pt.wikipedia.org/wiki/Bola_su%C3%AD%C3%A7a,https://pt.wikipedia.org/wiki/Bola_su%C3%AD%C3%A7a,"Uma bola suíça é uma bola de exercício físico construída com um material elástico macio com um diâmetro de aproximadamente 35 a 95 centímetros e cheia de ar. A pressão de ar é modificado através da remoção de uma válvula. Ele é mais frequentemente usado em fisioterapia e exercícios físicos. Também pode ser utilizada para a formação de peso. A bola, embora muitas vezes referida como uma bola suíça, também é conhecida por vários nomes diferentes, incluindo bola de equilíbrio, bola de nascimento, bola corporal, bola de fitness, bola de ginástica, physioball, bola de pilates, bola Pezzi entre outros.","<p>Uma <b>bola suíça</b> é uma bola de exercício físico construída com um material elástico macio com um diâmetro de aproximadamente 35 a 95 centímetros e cheia de ar. A pressão de ar é modificado através da remoção de uma válvula. Ele é mais frequentemente usado em fisioterapia e exercícios físicos. Também pode ser utilizada para a formação de peso. A bola, embora muitas vezes referida como uma bola suíça, também é conhecida por vários nomes diferentes, incluindo bola de equilíbrio, bola de nascimento, bola corporal, bola de <i>fitness</i>, bola de ginástica, physioball, bola de pilates, bola Pezzi entre outros.</p>",https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Fitball_Group_Fitness_Class.JPG/330px-Fitball_Group_Fitness_Class.JPG,320,213,https://upload.wikimedia.org/wikipedia/commons/9/94/Fitball_Group_Fitness_Class.JPG,800,532,pt,ltr,2025-06-07T13:12:46Z,,,"nascimento, <span class=""searchmatch"">bola</span> corporal, <span class=""searchmatch"">bola</span> de fitness, <span class=""searchmatch"">bola</span> de ginástica, physioball, <span class=""searchmatch"">bola</span> de pilates, <span class=""searchmatch"">bola</span> Pezzi entre outros. O objeto físico conhecido como &quot;<span class=""searchmatch"">Bola</span> Suíça&quot;",3037,371,,,bola,pt
19,Bola Tinubu,https://pt.wikipedia.org/wiki/Bola_Tinubu,https://pt.wikipedia.org/wiki/Bola_Tinubu,"Bola Ahmed Adekunle Tinubu, mais conhecido como Bola Tinubu, é um contador e político nigeriano, é o atual presidente da Nigéria, bem como o líder nacional do Congresso de Todos os Progressistas (APC). Ele serviu como governador do estado de Lagos por 2 mandatos consecutivos entre 1999 e 2007.","<p><b>Bola Ahmed Adekunle Tinubu</b>, mais conhecido como <b>Bola Tinubu</b>, é um contador e político nigeriano, é o atual presidente da Nigéria, bem como o líder nacional do Congresso de Todos os Progressistas (APC). Ele serviu como governador do estado de Lagos por 2 mandatos consecutivos entre 1999 e 2007.</p>",https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Bola_Tinubu_portrait.jpg/330px-Bola_Tinubu_portrait.jpg,320,400,https://upload.wikimedia.org/wikipedia/commons/7/77/Bola_Tinubu_portrait.jpg,1687,2109,pt,ltr,2024-10-29T10:07:54Z,"político nigeriano, 12.º Governador de Lagos (1999–2007) e Presidente da Nigéria desde 2023",,"fundadora da Cere Yara, veja <span class=""searchmatch"">Bola</span> Tinubu (advogada). <span class=""searchmatch"">Bola</span> Ahmed Adekunle Tinubu (Lagos, 29 de março de 1952), mais conhecido como <span class=""searchmatch"">Bola</span> Tinubu, é um contador",9501,815,,,bola,pt
20,Bola de Prata de 2011,https://pt.wikipedia.org/wiki/Bola_de_Prata_de_2011,https://pt.wikipedia.org/wiki/Bola_de_Prata_de_2011,"A Bola de Prata de 2011 refere-se à premiação dos melhores jogadores do Campeonato Brasileiro de Futebol de 2011 - Série A, eleitos por um grupo de jornalistas da Revista Placar e do canal ESPN Brasil.","<p>A <b>Bola de Prata de 2011</b> refere-se à premiação dos melhores jogadores do Campeonato Brasileiro de Futebol de 2011 - Série A, eleitos por um grupo de jornalistas da Revista Placar e do canal ESPN Brasil.</p>",,0,0,,0,0,pt,ltr,2025-07-16T15:10:16Z,,,"A <span class=""searchmatch"">Bola</span> de Prata de 2011 refere-se à premiação dos melhores jogadores do Campeonato Brasileiro de Futebol de 2011 - Série A, eleitos por um grupo de jornalistas",8985,146,,,bola,pt
