rank,titulo,url,url_mobile,resumo,extract_html,thumbnail,thumbnail_width,thumbnail_height,originalimage,originalimage_width,originalimage_height,lang,dir,timestamp,description,coordinates,snippet,size,wordcount,titlesnippet,sectiontitle,termo,idioma
11,Feriados em Angola,https://pt.wikipedia.org/wiki/Feriados_em_Angola,https://pt.wikipedia.org/wiki/Feriados_em_Angola,Este artigo fala sobre os feriados em Angola referente ao ano civil de 2018.,<p>Este artigo fala sobre os <b>feriados em Angola</b> referente ao ano civil de 2018.</p>,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Flag_of_Angola.svg/langpt-330px-Flag_of_Angola.svg.png,320,213,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Flag_of_Angola.svg/langpt-960px-Flag_of_Angola.svg.png,900,600,pt,ltr,2025-05-20T22:00:19Z,artigo de lista da Wikimedia,,"portugues.rfi.fr/africa/20120104-em-angola-o-dia-dos-martires-da-repressao-colonial-deixou-de-ser-feriado Feriados em Angola 2025 <span class=""searchmatch"">2026</span> Portal de Angola",3324,95,,,natal 2026,pt
12,2025 na televisão brasileira,https://pt.wikipedia.org/wiki/2025_na_televis%C3%A3o_brasileira,https://pt.wikipedia.org/wiki/2025_na_televis%C3%A3o_brasileira,"A seguir há uma lista de eventos relacionados à televisão brasileira em 2025. Os eventos listados incluem estreias, cancelamentos e finais de programas de televisão; lançamento, encerramento e rebrandings de canais; estações locais mudando de afiliação de rede; e informações sobre controvérsias e disputas de carregamento.","<p>A seguir há uma lista de eventos relacionados à <b>televisão brasileira em 2025</b>. Os eventos listados incluem estreias, cancelamentos e finais de programas de televisão; lançamento, encerramento e <i>rebrandings</i> de canais; estações locais mudando de afiliação de rede; e informações sobre controvérsias e disputas de carregamento.</p>",,0,0,,0,0,pt,ltr,2025-12-12T04:12:01Z,eventos relacionados à televisão brasileira em 2025,,"estará na Copa em <span class=""searchmatch"">2026</span>». Leo Dias. Consultado em 10 de setembro de 2025  Miyashiro, Kelly (31 de outubro de 2025). «Como a Copa do Mundo <span class=""searchmatch"">2026</span> será exibida",356503,21804,,,natal 2026,pt
13,Copa do Mundo de Futebol Feminino de 2027,https://pt.wikipedia.org/wiki/Copa_do_Mundo_de_Futebol_Feminino_de_2027,https://pt.wikipedia.org/wiki/Copa_do_Mundo_de_Futebol_Feminino_de_2027,A Copa do Mundo FIFA de Futebol Feminino de 2027 será a décima edição do quadrienal campeonato internacional de futebol feminino disputado pelas seleções nacionais das federações-membro da FIFA. As datas escolhidas são o período entre 24 de junho e 25 de julho.,<p>A <b>Copa do Mundo FIFA de Futebol Feminino de 2027</b> será a décima edição do quadrienal campeonato internacional de futebol feminino disputado pelas seleções nacionais das federações-membro da FIFA. As datas escolhidas são o período entre 24 de junho e 25 de julho.</p>,https://upload.wikimedia.org/wikipedia/pt/0/06/Brasil2027.PNG,294,158,https://upload.wikimedia.org/wikipedia/pt/0/06/Brasil2027.PNG,294,158,pt,ltr,2025-11-29T19:15:41Z,,,"decidiu que ele seria vigente no masculino até 2022, já que a partir de <span class=""searchmatch"">2026</span> passaria a ser 48 seleções. Em 2021, foi anunciado que o sistema de votações",73640,4431,,,natal 2026,pt
14,José Boto,https://pt.wikipedia.org/wiki/Jos%C3%A9_Boto,https://pt.wikipedia.org/wiki/Jos%C3%A9_Boto,"José Fernando Rodrigues Boto é um diretor esportivo português. A partir de 1 de janeiro, assumiu como diretor de futebol do Flamengo, contratado pelo presidente do clube, Luiz Eduardo Baptista.","<p><b>José Fernando Rodrigues Boto</b> é um diretor esportivo português. A partir de 1 de janeiro, assumiu como diretor de futebol do Flamengo, contratado pelo presidente do clube, Luiz Eduardo Baptista.</p>",,0,0,,0,0,pt,ltr,2025-04-27T00:16:46Z,diretor esportivo português,,"assinatura ficou para o retorno. O contrato é válido até o final da temporada de <span class=""searchmatch"">2026</span>. Em 2016, postou uma foto do filho Gonçalo com Neymar e brincou na legenda:",17420,1429,,,natal 2026,pt
15,Copa do Nordeste de Futebol de 2025,https://pt.wikipedia.org/wiki/Copa_do_Nordeste_de_Futebol_de_2025,https://pt.wikipedia.org/wiki/Copa_do_Nordeste_de_Futebol_de_2025,"A Copa do Nordeste de Futebol de 2025 foi a 22.ª edição desta competição futebolística organizada pela Liga do Nordeste, em parceria com a CBF. Iniciada em 4 de janeiro, com os confrontos das fases qualificatórias, a competição terminou em 6 de setembro.","<p>A <b>Copa do Nordeste de Futebol de 2025</b> foi a 22.ª edição desta competição futebolística organizada pela Liga do Nordeste, em parceria com a CBF. Iniciada em 4 de janeiro, com os confrontos das fases qualificatórias, a competição terminou em 6 de setembro.</p>",https://upload.wikimedia.org/wikipedia/pt/thumb/e/eb/Copa_do_Nordeste_2025.jpg/330px-Copa_do_Nordeste_2025.jpg,320,146,https://upload.wikimedia.org/wikipedia/pt/e/eb/Copa_do_Nordeste_2025.jpg,611,278,pt,ltr,2025-12-01T15:43:36Z,,,"regulamento não prevê reserva de vaga na terceira fase da Copa do Brasil de <span class=""searchmatch"">2026</span> para o campeão, apesar da CBF ter garantido a manutenção da vaga ao campeão",107317,2934,,,natal 2026,pt
16,Dominguinho,https://pt.wikipedia.org/wiki/Dominguinho,https://pt.wikipedia.org/wiki/Dominguinho,"Dominguinho é um álbum acústico colaborativo dos cantores brasileiros João Gomes, Jota.pê e do sanfoneiro Mestrinho. O álbum foi lançado em 18 de abril de 2025 no Brasil. Além da sanfona de Mestrinho e o violão de aço de Jota.pê, o projeto também conta com o violão de Vanutti e a percussão inventiva de Gilú Amaral, criando um clima intimista e acolhedor.","<p><i><b>Dominguinho</b></i> é um álbum acústico colaborativo dos cantores brasileiros João Gomes, Jota.pê e do sanfoneiro Mestrinho. O álbum foi lançado em 18 de abril de 2025 no Brasil. Além da sanfona de Mestrinho e o violão de aço de Jota.pê, o projeto também conta com o violão de Vanutti e a percussão inventiva de Gilú Amaral, criando um clima intimista e acolhedor.</p>",https://upload.wikimedia.org/wikipedia/pt/thumb/8/8f/Dominguinho.png/330px-Dominguinho.png,320,320,https://upload.wikimedia.org/wikipedia/pt/8/8f/Dominguinho.png,500,500,pt,ltr,2025-12-02T22:30:15Z,,,"25 de março de <span class=""searchmatch"">2026</span>– Bruxelas, Bélgica 26 de março de <span class=""searchmatch"">2026</span> – Amsterdam, Holanda 27 de março de <span class=""searchmatch"">2026</span> – Paris, França 31 de março de <span class=""searchmatch"">2026</span> – Barcelona, Espanha",9356,772,,,natal 2026,pt
17,Shrek 5,https://pt.wikipedia.org/wiki/Shrek_5,https://pt.wikipedia.org/wiki/Shrek_5,"Shrek 5 é um futuro filme de animação estadunidense de comédia e fantasia vagamente baseado no livro ilustrado de 1990 Shrek! de William Steig, produzido pela DreamWorks Animation e distribuído pela Universal Pictures. A sequência de Shrek para Sempre (2010), serve como o quinto filme principal e o sétimo filme geral da série de filmes Shrek. O filme é dirigido por Walt Dohrn e codirigido por Brad Ableson a partir de um roteiro escrito por Michael McCullers e produzido pelo CEO da Illumination Chris Meledandri e Gina Shay. Mike Myers, Eddie Murphy e Cameron Diaz reprisarão seus respectivos papéis de voz como Shrek, Burro e Princesa Fiona, o elenco também contará com a atriz Zendaya, fazendo o papel de voz de Felicia, filha de Shrek.","<p><i><b>Shrek 5</b></i> é um futuro filme de animação estadunidense de comédia e fantasia vagamente baseado no livro ilustrado de 1990 <i>Shrek!</i> de William Steig, produzido pela DreamWorks Animation e distribuído pela Universal Pictures. A sequência de <i>Shrek para Sempre</i> (2010), serve como o quinto filme principal e o sétimo filme geral da série de filmes <i>Shrek</i>. O filme é dirigido por Walt Dohrn e codirigido por Brad Ableson a partir de um roteiro escrito por Michael McCullers e produzido pelo CEO da Illumination Chris Meledandri e Gina Shay. Mike Myers, Eddie Murphy e Cameron Diaz reprisarão seus respectivos papéis de voz como Shrek, Burro e Princesa Fiona, o elenco também contará com a atriz Zendaya, fazendo o papel de voz de Felicia, filha de Shrek.</p>",https://upload.wikimedia.org/wikipedia/pt/b/bb/P%C3%B4ster_de_Shrek_5.jpg,282,353,https://upload.wikimedia.org/wikipedia/pt/b/bb/P%C3%B4ster_de_Shrek_5.jpg,282,353,pt,ltr,2025-12-04T19:14:44Z,futuro filme de animação dirigido por Walt Dohrn e Conrad Vernon,,"filme, provisoriamente intitulado Shrek 5, seria lançado em 1º de julho de <span class=""searchmatch"">2026</span>, com Myers, Murphy e Diaz confirmados para reprisar seus papéis. Walt Dohrn",18653,1903,,,natal 2026,pt
18,Fernando Seabra,https://pt.wikipedia.org/wiki/Fernando_Seabra,https://pt.wikipedia.org/wiki/Fernando_Seabra,Fernando Seabra é um treinador de futebol brasileiro. Atualmente comanda o Coritiba.,<p><b>Fernando Seabra</b> é um treinador de futebol brasileiro. Atualmente comanda o Coritiba.</p>,,0,0,,0,0,pt,ltr,2025-12-10T20:17:10Z,Tereinador de Futebol Brasileiro,,"o Coritiba anunciou a contratação de Fernando Seabra para a temporada de <span class=""searchmatch"">2026</span>. «Fernando Seabra é o novo técnico do Coritiba». ge. 8 de dezembro de 2025",8360,760,,,natal 2026,pt
19,Campeonato Italiano de Futebol de 2025–26 – Primeira Divisão,https://pt.wikipedia.org/wiki/Campeonato_Italiano_de_Futebol_de_2025%E2%80%9326_%E2%80%93_Primeira_Divis%C3%A3o,https://pt.wikipedia.org/wiki/Campeonato_Italiano_de_Futebol_de_2025%E2%80%9326_%E2%80%93_Primeira_Divis%C3%A3o,"A Primeira Divisão do Campeonato Italiano de Futebol da temporada 2025–26,, é a 124.ª edição da principal divisão do futebol italiano.","<p>A <b>Primeira Divisão do Campeonato Italiano de Futebol da temporada 2025–26</b>,, é a 124.ª edição da principal divisão do futebol italiano.</p>",https://upload.wikimedia.org/wikipedia/pt/e/e9/Serie_A_Enilive_logo.png,281,480,https://upload.wikimedia.org/wikipedia/pt/e/e9/Serie_A_Enilive_logo.png,281,480,pt,ltr,2025-12-09T11:43:23Z,,,"Milão-Cortina em 6 de fevereiro de <span class=""searchmatch"">2026</span>; As datas: o campeonato começa em 24 de agosto de 2025 e termina em 24 de maio de <span class=""searchmatch"">2026</span>. Ele só será interrompido pelas",51904,2177,,,natal 2026,pt
20,Quinho Futebol Clube,https://pt.wikipedia.org/wiki/Quinho_Futebol_Clube,https://pt.wikipedia.org/wiki/Quinho_Futebol_Clube,"O Quinho Futebol Clube, conhecido como QFC é um clube de futebol brasileiro fundado na cidade de Natal, com a sua atual sede na cidade de Parnamirim, no Rio Grande do Norte, fundado em 18 de novembro de 2023. Suas cores são o azul e o preto.","<p>O <b>Quinho Futebol Clube</b>, conhecido como <b>QFC</b> é um clube de futebol brasileiro fundado na cidade de Natal, com a sua atual sede na cidade de <span class=""mw-disambig"">Parnamirim</span>, no Rio Grande do Norte, fundado em 18 de novembro de 2023. Suas cores são o azul e o preto.</p>",https://upload.wikimedia.org/wikipedia/pt/thumb/0/04/Quinho_Futebol_Clube_SAF.png/330px-Quinho_Futebol_Clube_SAF.png,320,388,https://upload.wikimedia.org/wikipedia/pt/0/04/Quinho_Futebol_Clube_SAF.png,412,500,pt,ltr,2025-11-26T21:26:04Z,,,"conhecido como QFC é um clube de futebol brasileiro fundado na cidade de <span class=""searchmatch"">Natal</span>, com a sua atual sede na cidade de Parnamirim, no Rio Grande do Norte, fundado",6759,394,,,natal 2026,pt
